"dates","D3GasFlow_withcorrectednegatives","D3HeadspacePressure","D3Level","D3MixerPower","D3Temp","Plantpowerout","Digesterfeedflowrate","Feedpumppressure","Pasteuriserpumppressure","D3GasFlow_withcorrectednegatives_ROC","D3HeadspacePressure_ROC","D3Level_ROC","D3MixerPower_ROC","D3Temp_ROC","Plantpowerout_ROC","Digesterfeedflowrate_ROC","Feedpumppressure_ROC","Pasteuriserpumppressure_ROC","FoamAssoc"
"09/04/2017 11:00",252.65,12.76,94.89,7.26,40.21,3373.84,7.994,3.235,1.887,-26.91,-1.05,1.78,-0.390000000000001,-0.189999999999998,738,-0.00200000000000067,1.705,-2.53,"0"
"09/04/2017 12:00",276.66,13.23,95.09,7.32,40.21,3113.08,5.986,3.886,2.078,-8.40999999999997,-0.309999999999999,2.01000000000001,-0.239999999999999,-0.170000000000002,438.31,-0.162,1.772,-2.215,"0"
"09/04/2017 13:00",298.26,13.64,94.9,7.38,40.21,3108.08,7.993,2.9,1.883,-38.51,-0.979999999999999,1.63000000000001,-0.23,-0.149999999999999,222.25,-0.000999999999999446,-1.058,-2.593,"0"
"09/04/2017 14:00",274.88,13.07,93.98,7.28,40.22,3108.33,6.1,3.598,2.027,-98.38,-2.05,0.52000000000001,-0.48,-0.140000000000001,300.41,-0.0950000000000006,0.902,-2.639,"0"
"09/04/2017 15:00",262.86,12.87,93.2,7.17,40.23,3099.42,7.995,2.975,1.828,-96.55,-1.94,-0.230000000000004,-0.66,-0.100000000000001,267.41,0,-0.543,-3.021,"0"
"09/04/2017 16:00",260.62,12.93,93.1,7.18,40.23,3106.56,6.289,3.694,2.046,-102.75,-2.04,-0.340000000000003,-0.59,-0.0700000000000003,480.68,0.0999999999999996,0.597,-1.09,"0"
"09/04/2017 17:00",249.6,12.9,93.1,7.19,40.23,3115.1,7.992,1.647,1.837,-89.27,-1.44,-0.290000000000006,-0.529999999999999,-0.0900000000000034,299.89,-0.00199999999999978,-1.372,-0.894,"0"
"09/04/2017 18:00",242.37,12.81,93.09,7.3,40.23,3109.77,5.882,1.547,1.993,-70.65,-1.24,-0.269999999999996,-0.44,-0.18,675.78,-0.464,-2.13,-0.947,"0"
"09/04/2017 19:00",250.88,13.13,93.16,7.36,40.24,3102.19,7.994,3.185,1.796,-44,-0.569999999999999,-0.200000000000003,-0.35,-0.169999999999995,482.71,-0.00100000000000033,1.604,-0.578,"0"
"09/04/2017 20:00",277.49,13.78,93.39,7.28,40.24,3105.31,6.021,3.809,1.975,-2.06,0.279999999999999,0.0400000000000063,-0.399999999999999,-0.18,256.22,-0.0650000000000004,2.266,-0.642,"0"
"09/04/2017 21:00",339.28,14.51,93.54,7.37,40.23,3106.43,7.995,3.157,1.769,56.97,0.959999999999999,0.140000000000001,-0.29,-0.200000000000003,-334.58,0.00100000000000033,-0.152,-0.659,"0"
"09/04/2017 22:00",290.96,14.57,93.53,7.44,40.24,3213.66,6.25,3.546,1.96,-32.09,-0.15,-0.129999999999995,-0.26,-0.199999999999996,-225.58,0.112,-0.508,-0.782,"0"
"09/04/2017 23:00",260.48,14.24,93.5,7.32,40.25,3426.55,7.995,3.186,1.795,-91.09,-1.41,-0.319999999999993,-0.489999999999999,-0.189999999999998,-13.6099999999997,0,-0.119,-0.583,"0"
"10/04/2017 00:00",239.63,13.63,93.46,7.26,40.24,3420.08,5.867,3.741,1.95,-74.43,-1.08,-0.27000000000001,-0.55,-0.239999999999995,-15.54,-0.498,-0.0909999999999997,-0.826,"0"
"10/04/2017 01:00",247.48,13.64,93.45,7.31,40.23,3158.47,7.993,1.499,1.753,-40.68,-0.41,-0.230000000000004,-0.41,-0.25,-278.81,-0.00199999999999978,-1.822,-0.714,"0"
"10/04/2017 02:00",243.94,13.41,93.43,7.26,40.23,3153.85,6.061,1.556,1.936,-32.09,-0.73,-0.25,-0.44,-0.230000000000004,-293.77,0.0300000000000002,-2.634,-0.798,"0"
"10/04/2017 03:00",258.13,13.7,93.51,7.24,40.23,3466,7.995,3.107,1.75,-9.59000000000003,-0.300000000000001,-0.170000000000002,-0.43,-0.210000000000001,234.61,0,1.582,-0.541,"0"
"10/04/2017 04:00",273.38,13.7,93.7,7.26,40.22,3107.52,6.26,3.746,1.964,15.58,-0.0200000000000014,0.0400000000000063,-0.4,-0.219999999999999,30.0900000000001,0.0579999999999998,2.21,-0.554,"0"
"10/04/2017 05:00",260.76,13.49,93.83,7.26,40.22,3388.32,7.995,3.127,1.801,1.64999999999998,-0.34,0.0999999999999943,-0.36,-0.230000000000004,-49.6799999999998,0.00199999999999978,-0.303,-0.398,"0"
"10/04/2017 06:00",249.49,13.08,93.77,7.25,40.21,3180.64,6.03,3.568,2.121,-31.01,-1,-0.150000000000006,-0.41,-0.219999999999999,180.57,-0.295,-0.608,-0.404,"0"
"10/04/2017 07:00",241.22,12.96,93.75,7.23,40.2,3645.3,7.995,2.841,1.925,-18.34,-0.729999999999999,-0.230000000000004,-0.47,-0.209999999999994,262.86,0.00100000000000033,-0.641,-0.298,"0"
"10/04/2017 08:00",239.19,12.73,93.72,7.29,40.19,3235.36,6.106,3.68,2.069,-7.21000000000001,-0.73,-0.25,-0.52,-0.210000000000001,-209.57,0.156,-0.415,-0.148,"0"
"10/04/2017 09:00",238.93,12.95,93.73,7.31,40.18,3488.13,7.995,1.548,1.917,-5.85999999999999,-0.450000000000001,-0.239999999999995,-0.52,-0.200000000000003,-145.45,0,-1.802,-0.099,"0"
"10/04/2017 10:00",236.89,12.78,93.71,7.35,40.16,3307.39,6.151,1.541,2.361,-14.28,-0.470000000000001,-0.240000000000009,-0.390000000000001,-0.200000000000003,-22.29,-0.0760000000000005,-2.554,0.138,"0"
"10/04/2017 11:00",247.31,12.96,93.78,7.31,40.14,3590.07,7.995,3.136,2.048,-8.35999999999999,-0.17,-0.159999999999997,-0.430000000000001,-0.189999999999998,399.54,-0.00199999999999978,1.59,0.036,"0"
"10/04/2017 12:00",276.87,13.53,94,7.31,40.14,3277.44,6.096,3.827,2.218,10.74,0.289999999999999,0.0600000000000023,-0.45,-0.149999999999999,-93.6599999999999,-0.164,2.303,0.012,"0"
"10/04/2017 13:00",289.39,13.77,94.11,7.3,40.12,3112.16,7.994,3.129,2.157,6.18000000000001,0.709999999999999,0.150000000000006,-0.34,-0.130000000000003,-194.54,-0.00100000000000033,-0.269,0.171,"0"
"10/04/2017 14:00",271.94,13.37,94.08,7.36,40.14,3236.78,6.004,3.768,2.575,-49.15,-0.120000000000001,-0.100000000000009,-0.33,-0.0899999999999963,-2.55999999999995,-0.133,-0.251,0.396,"0"
"10/04/2017 15:00",266.05,13.33,94.07,7.32,40.14,3105.75,7.995,3.201,2.082,-37.8,0.16,-0.170000000000002,-0.35,-0.0700000000000003,-169.53,0,-0.032,0.132,"0"
"10/04/2017 16:00",255.25,13.3,94.07,7.3,40.15,3134.09,6.328,3.819,2.27,-37.18,0.380000000000001,-0.160000000000011,-0.4,-0.0300000000000011,-207.12,0.25,0.129,0.149,"0"
"10/04/2017 17:00",243.77,12.88,94.03,7.34,40.14,3106.08,7.994,1.662,2.062,-34.91,0.0400000000000009,-0.189999999999998,-0.31,-0.0600000000000023,-5.55999999999995,-0.00100000000000033,-1.37,0.121,"0"
"10/04/2017 18:00",229.37,12.48,93.98,7.38,40.14,3108.97,5.986,1.536,2.307,-33.92,-0.0899999999999999,-0.200000000000003,-0.2,-0.109999999999999,0,-0.388,-2.218,0.166,"0"
"10/04/2017 19:00",239.03,12.75,94.06,7.38,40.13,3414.29,7.994,3.533,2.036,-9.84999999999999,0.460000000000001,-0.109999999999999,-0.23,-0.129999999999995,308.42,-0.00100000000000033,1.945,0.119,"0"
"10/04/2017 20:00",253.04,13.08,94.27,7.36,40.14,3460.21,6.189,4.358,2.132,12.92,0.779999999999999,0.0999999999999943,-0.109999999999999,-0.119999999999997,359.49,0.121,2.822,0.0169999999999999,"0"
"10/04/2017 21:00",253.28,13.07,94.38,7.38,40.13,3608.09,7.994,3.545,1.987,8.62,0.57,0.140000000000001,-0.0600000000000005,-0.169999999999995,497.15,-0.00100000000000033,0.246,0.048,"0"
"10/04/2017 22:00",261.93,13.41,94.4,7.46,40.13,3349.59,6.397,4.329,2.246,2.75,0.4,-0.0599999999999881,-0.0800000000000001,-0.189999999999998,244.54,0.333,0.347,0.117,"0"
"10/04/2017 23:00",257.08,13.33,94.4,7.51,40.11,3431.93,7.994,3.532,1.992,1.46999999999997,0.199999999999999,-0.199999999999989,-0.0499999999999998,-0.219999999999999,22.9699999999998,-0.00100000000000033,0.486,0.056,"0"
"11/04/2017 00:00",254.74,13.38,94.39,7.46,40.11,3215.76,5.981,4.419,2.18,-6.92000000000002,-0.139999999999999,-0.219999999999999,-0.0800000000000001,-0.210000000000001,25.3400000000001,-0.361,0.73,-0.00099999999999989,"0"
"11/04/2017 01:00",244.67,13.19,94.38,7.43,40.11,3172.93,7.995,1.548,1.948,5.23999999999998,0.42,-0.180000000000007,-0.19,-0.210000000000001,-243.86,-0.00100000000000033,-1.759,-0.0150000000000001,"0"
"11/04/2017 02:00",240.85,13.12,94.36,7.47,40.11,3273.47,6.118,1.568,2.122,12.5,0.409999999999998,-0.200000000000003,-0.19,-0.219999999999999,156.75,0.206,-2.339,-0.036,"0"
"11/04/2017 03:00",249.01,13.34,94.41,7.44,40.1,3311.96,7.995,3.801,1.929,26.58,0.779999999999999,-0.109999999999999,-0.149999999999999,-0.219999999999999,198.97,-0.00100000000000033,2.241,-0.026,"0"
"11/04/2017 04:00",260.53,13.56,94.64,7.39,40.1,3171.24,6.347,4.724,2.159,41.97,0.960000000000001,0.109999999999999,-0.21,-0.210000000000001,61.5,0.249000000000001,3.182,0.0299999999999998,"0"
"11/04/2017 05:00",273.28,13.93,94.76,7.42,40.09,3381.83,7.995,3.806,1.973,44.14,1.26,0.170000000000002,-0.18,-0.189999999999998,69.6100000000001,0,0.52,0.0350000000000001,"0"
"11/04/2017 06:00",296.7,14.56,94.8,7.4,40.09,3309.16,6.313,4.608,2.146,47.22,1.5,0,-0.23,-0.209999999999994,-55.6100000000001,0.0569999999999995,0.704,-0.00600000000000023,"0"
"11/04/2017 07:00",304.3,14.56,94.79,7.44,40.09,3524.35,7.995,3.775,1.944,56.39,1.56,-0.109999999999999,-0.23,-0.199999999999996,-117.77,0,0.529,-0.02,"0"
"11/04/2017 08:00",319.7,14.66,94.8,7.43,40.08,3343.52,6.239,4.638,2.086,79.14,1.76,-0.0799999999999983,-0.2,-0.190000000000005,-292.3,0.213,0.905,-0.0540000000000003,"0"
"11/04/2017 09:00",314.76,14.26,94.77,7.36,40.05,3187.58,7.995,1.611,1.877,75.79,1.38,-0.100000000000009,-0.3,-0.200000000000003,-451.42,0,-1.564,-0.0469999999999999,"0"
"11/04/2017 10:00",313.75,14.23,94.74,7.22,40.02,3182.64,6.095,1.561,2.212,63.55,1.31,-0.140000000000001,-0.41,-0.209999999999994,-463.2,-0.0200000000000005,-2.258,0.0880000000000001,"0"
"11/04/2017 11:00",317.75,13.97,94.77,7.28,40.02,3196.4,7.995,3.786,1.984,63.83,1.19,-0.100000000000009,-0.34,-0.199999999999996,-425.33,-0.00100000000000033,2.292,0.116,"0"
"11/04/2017 12:00",333.94,14.16,94.96,7.35,40.03,3199.81,6.301,4.73,2.18,94.48,1.72,0.140000000000001,0.13,-0.18,-11.5700000000002,0.225000000000001,3.201,0.105,"0"
"11/04/2017 13:00",294.02,13.33,94.8,7.23,39.99,3199.73,7.995,3.482,2.131,41.37,0.57,-0.0900000000000034,-0.0299999999999994,-0.219999999999999,-174.11,0.00100000000000033,0.247,0.244,"0"
"11/04/2017 14:00",272.4,13.04,94.25,7.26,39.97,3010.6,6.162,4.516,2.318,-4.26000000000005,-0.190000000000001,-0.840000000000003,-0.0600000000000005,-0.240000000000002,-102.48,0.176,0.63,0.24,"0"
"11/04/2017 15:00",257.95,12.92,93.63,7.24,39.98,2998.54,7.995,3.66,2.016,-40.31,-0.720000000000001,-1.27000000000001,-0.14,-0.230000000000004,-109.54,0.00199999999999978,0.76,0.133,"0"
"11/04/2017 16:00",260.38,13.06,93.14,7.3,40.06,2993.16,6.42,4.67,2.29,-14.5,-0.00999999999999979,-0.840000000000003,0.0199999999999996,-0.159999999999997,-115.17,0.32,1.072,0.263,"0"
"11/04/2017 17:00",247.5,12.77,93.06,7.35,40.05,3003.17,7.997,1.629,2.078,-15.36,-0.0999999999999996,-0.140000000000001,0.18,-0.18,-96.25,0.00199999999999978,-1.346,0.25,"0"
"11/04/2017 18:00",235.5,12.66,93.05,7.37,40.04,3003.37,6.014,1.597,2.374,-25.12,-0.27,-0.0499999999999972,0.19,-0.189999999999998,-103.19,-0.274999999999999,-2.097,0.328,"0"
"11/04/2017 19:00",236.87,12.65,93.1,7.41,40.05,3191.9,7.995,4.07,2.155,-12.73,-0.25,0,0.22,-0.18,76.8000000000002,0.00300000000000011,2.423,0.318,"0"
"11/04/2017 20:00",240.49,12.74,93.28,7.46,40.05,3309.39,6.208,5.111,2.343,-1.88,-0.0700000000000003,0.189999999999998,0.16,-0.18,199.62,0.326000000000001,3.564,0.35,"0"
"11/04/2017 21:00",231.91,12.73,93.37,7.49,40.05,3168.47,7.996,4.009,2.076,-18.97,-0.4,0.210000000000008,0.13,-0.190000000000005,66.2799999999997,0.00200000000000067,0.824,0.28,"0"
"11/04/2017 22:00",240.76,12.9,93.39,7.49,40.06,3313.72,6.359,4.829,2.321,-36.73,-0.879999999999999,0,0.21,-0.18,208.41,0.338,1.02,0.346,"0"
"11/04/2017 23:00",256.91,13.16,93.4,7.44,40.03,3313.27,7.995,4.223,2.077,-82.3699999999999,-1.35,-0.140000000000001,0.0700000000000003,-0.199999999999996,206.84,0,1.066,0.308,"0"
"12/04/2017 00:00",277.91,13.74,93.43,7.46,40.03,3314.54,6.008,5.147,2.247,-13.05,-0.83,-0.0999999999999943,0.0199999999999996,-0.210000000000001,100.88,-0.242,1.601,0.287,"0"
"12/04/2017 01:00",283.53,13.73,93.42,7.45,40.03,3034.4,7.995,1.53,2.021,23.05,-0.51,-0.0799999999999983,0.13,-0.219999999999999,-392.15,0,-1.656,0.226,"0"
"12/04/2017 02:00",320.48,13.69,93.42,7.43,40.04,3023.82,6.239,1.601,2.168,80.85,0.0599999999999987,-0.039999999999992,0.17,-0.200000000000003,-396.26,0.372,-2.14,0.218,"0"
"12/04/2017 03:00",240.77,13.42,93.44,7.37,40,3319.41,7.995,4.026,1.921,-6.70999999999998,-0.220000000000001,-0.0100000000000051,0.0600000000000005,-0.229999999999997,160.94,0.00199999999999978,2.527,0.168,"0"
"12/04/2017 04:00",239.74,13.63,93.64,7.4,40.01,3314.28,6.335,4.992,2.125,-4.19999999999999,0.220000000000001,0.209999999999994,0.140000000000001,-0.219999999999999,160.43,0.274,3.436,0.189,"0"
"12/04/2017 05:00",241.92,13.62,93.73,7.36,40,3323.44,7.995,4.138,1.982,-16.21,-0.0800000000000001,0.219999999999999,0.12,-0.229999999999997,-142.56,0,1.031,0.232,"0"
"12/04/2017 06:00",245.81,13.34,93.71,7.35,40.02,3324.22,6.135,4.954,2.144,-27.57,-0.359999999999999,0.00999999999999091,0.0899999999999999,-0.199999999999996,216.7,-0.125,1.208,0.18,"0"
"12/04/2017 07:00",241.47,13.39,93.71,7.34,39.99,3325.93,7.995,3.776,1.932,-19.29,-0.0999999999999996,-0.120000000000005,0.0800000000000001,-0.229999999999997,-62.3900000000003,0,0.649,0.131,"0"
"12/04/2017 08:00",237.6,13.18,93.69,7.4,39.97,3326.08,6.279,4.86,2.132,-11.89,0.0999999999999996,-0.0799999999999983,0.15,-0.240000000000002,145.44,0.249,1.292,0.0110000000000001,"0"
"12/04/2017 09:00",245.61,13.26,93.69,7.42,39.96,3321.13,7.996,1.665,1.967,4.39000000000001,0.299999999999999,-0.0600000000000023,0.19,-0.240000000000002,-324.17,0.00100000000000033,-1.176,0.042,"0"
"12/04/2017 10:00",249.47,13.35,93.69,7.33,39.95,3256.65,6.267,1.596,2.178,10.28,0.619999999999999,-0.0300000000000011,0.04,-0.239999999999995,21.29,0.161,-2.084,0.109,"0"
"12/04/2017 11:00",248.88,13.09,93.74,7.45,39.94,3321.69,7.995,4.033,2.02,9.94999999999999,0.140000000000001,0.00999999999999091,0.140000000000001,-0.240000000000002,-166.44,0,2.485,0.103,"0"
"12/04/2017 12:00",264.85,13.12,93.92,7.43,39.94,3111.96,6.128,5.024,2.274,27.96,0.34,0.210000000000008,0.0800000000000001,-0.219999999999999,-195.43,-0.0229999999999997,3.483,-0.0870000000000002,"0"
"12/04/2017 13:00",261.98,13.09,94.03,7.39,39.92,3289.61,7.995,3.807,2.03,14.67,0.129999999999999,0.25,0.0800000000000001,-0.219999999999999,-300.46,0,0.671,-0.0180000000000002,"0"
"12/04/2017 14:00",265.9,13.05,94,7.4,39.91,3311.28,6.167,4.53,2.144,-10.97,-0.479999999999999,0,0.0900000000000007,-0.230000000000004,33.8400000000001,0.0709999999999997,0.703,-0.0739999999999998,"0"
"12/04/2017 15:00",245.14,12.38,93.95,7.43,39.92,3205.52,7.994,3.702,2.034,-44.25,-1.39,-0.159999999999997,0.13,-0.199999999999996,93.3600000000001,0,0.573,-0.123,"0"
"12/04/2017 16:00",255.49,13.05,93.99,7.47,39.93,3046.63,6.353,4.543,2.314,-16.45,-0.319999999999999,-0.0900000000000034,0.109999999999999,-0.210000000000001,-190.15,0.349,0.775,-0.261,"0"
"12/04/2017 17:00",251.83,12.74,93.96,7.41,39.92,3044.78,7.996,1.7,2.083,-14.22,-0.59,-0.109999999999999,0.0899999999999999,-0.219999999999999,-60.9699999999998,0.00100000000000033,-1.501,0.00100000000000033,"0"
"12/04/2017 18:00",245.29,12.87,93.96,7.48,39.92,3055.26,6.239,1.593,2.268,-9.96000000000001,-0.430000000000001,-0.109999999999999,0.180000000000001,-0.229999999999997,-78.8299999999999,-0.0890000000000004,-2.226,-0.00200000000000022,"0"
"12/04/2017 19:00",248.52,12.88,94.01,7.42,39.92,3280.49,7.996,3.74,1.859,4.75,0,-0.019999999999996,0.0800000000000001,-0.219999999999999,174.41,0.00200000000000067,2.078,-0.203,"0"
"12/04/2017 20:00",258.22,13.19,94.21,7.43,39.92,3310.17,6.137,4.554,1.958,28.85,0.709999999999999,0.22999999999999,0.0499999999999998,-0.219999999999999,201.2,0.151,3.018,-0.349,"0"
"12/04/2017 21:00",293.56,14.21,94.38,7.48,39.92,3313,7.994,3.598,1.752,54.53,1.46,0.319999999999993,0.100000000000001,-0.210000000000001,-101.29,0,0.0649999999999999,-0.284,"0"
"12/04/2017 22:00",303.43,14.41,94.38,7.5,39.93,3308.06,6.394,4.252,2.034,50.39,1.33,0.109999999999999,0.14,-0.210000000000001,-152.15,0.205,-0.106,-0.0980000000000003,"0"
"12/04/2017 23:00",305.41,14.42,94.38,7.5,39.93,3314.54,7.995,3.549,1.865,52.13,1.35,0,0.12,-0.200000000000003,-293.55,0.00100000000000033,0.004,-0.122,"0"
"13/04/2017 00:00",312.47,14.56,94.38,7.48,39.93,3316.66,5.968,4.335,2.018,50.54,1.15,-0.0200000000000102,0.0200000000000005,-0.200000000000003,-32.9300000000003,-0.429,0.00600000000000023,-0.228,"0"
"13/04/2017 01:00",302.52,14.43,94.37,7.44,39.93,3310.94,7.993,1.604,1.837,45.44,1.1,-0.0300000000000011,-0.0699999999999994,-0.18,-120.99,-0.000999999999999446,-1.928,-0.155,"0"
"13/04/2017 02:00",290.47,14.09,94.35,7.35,39.92,3318.07,6.125,1.559,2.022,35.73,0.709999999999999,-0.0400000000000063,-0.11,-0.189999999999998,102.31,0.144,-2.86,-0.158,"0"
"13/04/2017 03:00",293.96,14.14,94.39,7.36,39.93,3313.04,7.995,3.572,1.813,49.29,0.950000000000001,0.0100000000000051,-0.0699999999999994,-0.18,140.11,0,2.024,-0.135,"0"
"13/04/2017 04:00",306.4,14.51,94.62,7.38,39.92,3307.49,6.395,4.305,2.032,65.55,1.39,0.260000000000005,-0.0899999999999999,-0.189999999999998,34.02,0.276999999999999,2.737,-0.0899999999999999,"0"
"13/04/2017 05:00",305.18,14.36,94.71,7.32,39.92,3315.1,7.995,3.65,1.841,56.17,1.02,0.299999999999997,-0.12,-0.18,3.13999999999987,0,-0.151,-0.0880000000000001,"0"
"13/04/2017 06:00",286.54,13.91,94.68,7.39,39.91,3302.51,5.931,4.258,1.981,26.01,0.35,0.0400000000000063,0,-0.190000000000005,131.27,-0.416,-0.466,-0.178,"0"
"13/04/2017 07:00",282.78,13.81,94.67,7.35,39.9,3310.49,7.995,3.575,1.821,9.5,-0.119999999999999,-0.0900000000000034,-0.0700000000000003,-0.190000000000005,-71.3400000000001,0,-0.231,-0.152,"0"
"13/04/2017 08:00",290.92,13.95,94.68,7.38,39.88,3312.46,6.155,4.132,2.002,-5.77999999999997,-0.610000000000001,-0.11999999999999,-0.0200000000000005,-0.210000000000001,3.30000000000018,-0.157999999999999,-0.476,-0.144,"0"
"13/04/2017 09:00",289.73,14.04,94.68,7.41,39.86,3295.53,7.994,1.688,1.878,-14.57,-0.520000000000001,-0.109999999999999,-0.0300000000000002,-0.230000000000004,-228.82,-0.00100000000000033,-2.087,-0.0660000000000001,"0"
"13/04/2017 10:00",296.47,14.06,94.68,7.46,39.83,3272.13,6.203,1.556,2.014,-23.23,-0.6,-0.11999999999999,0.0300000000000002,-0.25,-71.3899999999999,-0.0359999999999996,-3.082,-0.0720000000000001,"0"
"13/04/2017 11:00",297.05,13.79,94.71,7.48,39.83,2868.03,7.996,3.503,1.831,-17.71,-0.470000000000001,-0.0600000000000023,0.12,-0.219999999999999,-319.55,0.00100000000000033,1.892,-0.046,"0"
"13/04/2017 12:00",326.85,14.59,94.96,7.53,39.82,2728.79,6.247,4.288,2.057,13.1,0.359999999999999,0.219999999999999,0.31,-0.200000000000003,-453.85,0.152,2.727,-0.155,"0"
"13/04/2017 13:00",343.66,14.82,94.82,7.52,39.82,2496.93,7.995,3.202,1.945,25.91,0.85,0.0499999999999972,0.239999999999999,-0.200000000000003,-699.47,0,-0.584,-0.0389999999999999,"0"
"13/04/2017 14:00",328,14.45,94,7.53,39.86,2734.42,6.23,3.894,2.123,-5.94,0.289999999999999,-0.959999999999994,0.180000000000001,-0.170000000000002,-465.39,-0.0709999999999997,-0.836,-0.0569999999999999,"0"
"13/04/2017 15:00",344.96,15.22,93.28,7.54,39.86,2468.19,7.992,3.218,1.966,50.94,1.89,-1.52,0.31,-0.130000000000003,-731.54,-0.00300000000000011,-0.264,-0.165,"0"
"13/04/2017 16:00",342.41,15.04,92.93,7.47,39.89,2454.04,6.451,4.093,2.155,70.01,2,-1.31999999999999,0.21,-0.0799999999999983,-556.56,0.289,-0.423,-0.163,"0"
"13/04/2017 17:00",333.64,15.22,92.94,7.52,39.92,2450.92,7.994,1.722,1.961,75.69,2.3,-0.689999999999998,0.279999999999999,-0.0599999999999952,-547.62,-0.00100000000000033,-1.938,-0.0549999999999999,"0"
"13/04/2017 18:00",311.8,14.86,92.92,7.49,39.93,2546.18,6.092,1.572,2.113,51.42,1.8,-0.219999999999999,0.19,-0.130000000000003,-446.98,-0.328,-3.098,-0.177,"0"
"13/04/2017 19:00",321.4,15.11,93.01,7.46,39.93,2765.85,7.995,3.587,1.93,73.9,2.34,-0.0499999999999972,0.11,-0.119999999999997,-237.32,-0.00199999999999978,1.958,-0.148,"0"
"13/04/2017 20:00",326.31,15.2,93.2,7.41,39.94,2761.07,6.215,4.392,2.07,90.81,2.54,0.150000000000006,0.04,-0.100000000000001,-242.3,0.201,2.795,-0.304,"0"
"13/04/2017 21:00",318.68,15.18,93.31,7.38,39.94,2767.51,7.995,3.493,1.895,81.81,2.53,0.210000000000008,-0.0300000000000002,-0.109999999999999,-424.39,0,-0.577,-0.26,"0"
"13/04/2017 22:00",304.52,14.87,93.28,7.4,39.93,3233.52,6.362,4.23,2.102,64.03,2.13,0,-0.0599999999999996,-0.119999999999997,-75.8699999999999,0.154,-0.880999999999999,-0.241,"0"
"13/04/2017 23:00",296.37,14.68,93.24,7.36,39.92,3315.37,7.995,3.759,1.927,64.46,1.95,-0.13000000000001,-0.13,-0.129999999999995,146.9,-0.00100000000000033,-0.25,-0.149,"0"
"14/04/2017 00:00",289.39,14.59,93.21,7.37,39.92,3320.31,5.92,4.511,2.074,48.63,1.69,-0.180000000000007,-0.12,-0.140000000000001,6.59000000000015,-0.439,-0.318,-0.247,"0"
"14/04/2017 01:00",287.71,14.4,93.2,7.39,39.9,3320.16,7.996,1.588,1.882,30.8,1.24,-0.200000000000003,-0.0500000000000007,-0.130000000000003,6.88999999999987,0.00100000000000033,-2.635,-0.195,"0"
"14/04/2017 02:00",283.74,14.2,93.19,7.43,39.88,3319.18,6.145,1.579,2.043,5.82999999999998,0.459999999999999,-0.240000000000009,-0.0300000000000002,-0.149999999999999,4.63999999999987,0.137,-3.568,-0.204,"0"
"14/04/2017 03:00",289.96,14.14,93.24,7.37,39.87,3319.14,7.995,3.57,1.862,6.43000000000001,0.41,-0.180000000000007,-0.0800000000000001,-0.160000000000004,284.74,0,2.04,-0.159,"0"
"14/04/2017 04:00",299.83,14.36,93.44,7.37,39.84,3323.83,6.421,4.387,2.042,-20.65,0.67,0.019999999999996,-0.0599999999999996,-0.199999999999996,300.01,0.182,2.786,-0.126,"0"
"14/04/2017 05:00",303.76,14.44,93.58,7.44,39.82,3328.23,7.995,3.6,1.867,62.99,1.02,0.140000000000001,0.0700000000000003,-0.18,8.82000000000016,0,-0.426,-0.054,"0"
"14/04/2017 06:00",304.97,14.44,93.56,7.46,39.81,3326.87,6.023,4.207,2.017,65.23,0.809999999999999,-0.0799999999999983,0.0599999999999996,-0.199999999999996,12.5899999999997,-0.312,-0.785,-0.108,"0"
"14/04/2017 07:00",305.15,14.23,93.51,7.51,39.8,3323.59,7.995,3.509,1.86,63.23,0.610000000000001,-0.219999999999999,0.149999999999999,-0.200000000000003,0.150000000000091,0,-0.629,-0.122,"0"
"14/04/2017 08:00",304.47,14.28,93.5,7.53,39.79,3325.87,6.207,4.201,2.019,58.66,0.94,-0.209999999999994,0.180000000000001,-0.230000000000004,1.65000000000009,0.0720000000000001,-0.753,-0.125,"0"
"14/04/2017 09:00",304.23,14.18,93.49,7.44,39.78,3323.21,7.994,1.659,1.827,62.76,0.789999999999999,-0.219999999999999,0.100000000000001,-0.210000000000001,-2.7199999999998,-0.00100000000000033,-2.117,-0.105,"0"
"14/04/2017 10:00",306.22,14.32,93.51,7.44,39.77,3316.57,6.217,1.57,2.012,68.62,1.14,-0.179999999999993,0.04,-0.199999999999996,-9.50999999999976,-0.0620000000000003,-3.29,-0.12,"0"
"14/04/2017 11:00",307.63,13.96,93.52,7.43,39.76,3313.34,7.995,3.467,1.817,62.02,0.700000000000001,-0.170000000000002,0.00999999999999979,-0.200000000000003,-7.78999999999996,-0.00100000000000033,1.802,-0.15,"0"
"14/04/2017 12:00",316.01,14.1,93.72,7.51,39.77,3322.76,6.152,4.28,1.972,66.54,0.75,0.0300000000000011,0.18,-0.18,66.1100000000001,-0.115,2.684,-0.206,"0"
"14/04/2017 13:00",352.89,15.38,93.92,7.59,39.74,3316.8,7.995,3.35,1.82,104.01,2.29,0.180000000000007,0.14,-0.199999999999996,-4.88999999999987,0,-0.683,-0.2,"0"
"14/04/2017 14:00",340.81,14.9,93.88,7.69,39.74,3317.64,6.168,3.94,1.957,75.96,1.78,-0.0400000000000063,0.260000000000001,-0.199999999999996,205.68,0.04,-1.084,-0.317,"0"
"14/04/2017 15:00",318.53,14.66,93.86,7.65,39.78,3313.55,7.995,3.388,1.8,56.55,1.57,-0.170000000000002,0.260000000000001,-0.140000000000001,23.9400000000001,0,-0.419,-0.23,"0"
